id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8101620,South Austin Oltorf/Lamar House ACL,42781018,Wesley,,78704,30.240041446279534,-97.76542509692271,Private room,175,2,1,2015-10-05,0.88,1,45
4431587,Zilker Town Home Garden Retreat,23006552,Rocio,,78704,30.248998756380885,-97.77587688276444,Entire home/apt,179,2,3,2015-10-27,0.25,1,365
8101551,Cozy house right off South Congress,42780679,Matthew,,78704,30.230155293119513,-97.7599558514097,Entire home/apt,899,3,0,,,1,308
4300349,SOCO Studio Steps Away to Congress,22299444,Adam,,78704,30.24129530570902,-97.75151609940635,Entire home/apt,125,1,5,2015-08-15,0.41,2,331
640259,Cozy room in central Austin,3196825,Jenny,,78704,30.251157404875926,-97.7725834302039,Private room,65,3,6,2015-04-12,0.16,1,224
5152215,Luxury waterfront high-rise studio!,26496680,Neil,,78704,30.26439862501246,-97.7631259149189,Entire home/apt,190,3,1,2015-02-18,0.11,2,232
154103,"4 BDR Home Ideal for SXSW, F1, ACL",741170,Scott,,78704,30.251499692450437,-97.78205851294503,Entire home/apt,373,3,9,2015-09-21,0.18,1,358
8954309,Quiet sanctuary 500ft from SoCo,43327428,Dania,,78704,30.245662703589776,-97.75325598239075,Entire home/apt,400,2,1,2015-10-27,1,1,340
2400693,4 bed 2.5 bath South 1st / Congress,11917124,Ian,,78704,30.240091155271667,-97.75647421524607,Entire home/apt,411,2,4,2015-10-26,0.22,1,0
2989481,Walk to Zilker from 2 BD with deck!,15219795,"Cynthia, Peach And Jay",,78704,30.258878264978613,-97.77343345160376,Entire home/apt,205,2,2,2015-05-03,0.20,7,336
2203027,Retro ATX Cowboy Lounge by Long Ctr,408888,Kat,,78704,30.254831853240127,-97.7583500890529,Entire home/apt,199,1,0,,,7,363
9149808,Cozy Travis Heights Apartment,23278164,Nicole,,78704,30.24888381180814,-97.73892199751214,Entire home/apt,200,1,0,,,1,24
5840234,"Luxury High-Rise, Best View in City",25375661,,,78704,30.25994656856232,-97.74642371569416,Entire home/apt,300,1,1,2015-09-30,0.77,1,326
2360549,Cozy 1 BD apt in awesome location!,8924102,Jenny,,78704,30.258556595659257,-97.7443351280826,Entire home/apt,300,2,2,2015-03-23,0.10,1,0
7150364,Austienda Willowrun 1/1 - SOCO,5319301,Jared,,78704,30.22576789982331,-97.75658625834195,Entire home/apt,109,1,2,2015-10-31,0.50,6,365
5315312,Private Space in Central Austin,21098692,Natalie,,78704,30.252277595330003,-97.7573191314027,Private room,90,2,15,2015-10-26,1.97,1,321
72318,Kingsize Bedroom w Balcony!,374529,Max,,78704,30.253197288154322,-97.77890917140326,Private room,100,3,28,2015-10-13,0.50,4,319
8723071,"2 miles to DT, 1 mile to S Congress",9079601,Pam,,78704,30.240439182008018,-97.73965717524383,Private room,85,1,4,2015-11-01,4,1,24
2267461,Zilker Park/Perfect for SXSW!,11578212,Rachel,,78704,30.258746857751195,-97.76907871595212,Entire home/apt,400,2,5,2015-10-25,0.25,1,205
1186073,Duplex in Zilker/ACL area of Austin,5077475,Kristen,,78704,30.24874808462074,-97.77494791579952,Entire home/apt,400,2,0,,,1,365
333815,Solar Sanctuary - Zen Room,372962,Kim,,78704,30.253328156321977,-97.75229756255722,Private room,99,1,73,2015-11-03,1.66,2,346
7576657,2/2 half-block from Zilker!,579290,Jay,,78704,30.260146677374326,-97.76915321452456,Entire home/apt,200,2,3,2015-10-25,1.18,17,330
4103238,Zilker Condo ,87337,Steve And Vicki,,78704,30.26108073269211,-97.77534041620174,Entire home/apt,150,2,1,2014-12-07,0.09,1,252
5151704,Funky South Austin Home ,12260657,Hannah,,78704,30.235050505088893,-97.76105211592895,Entire home/apt,125,2,0,,,1,330
72633,Architect Designed - Great Location,377037,Becca,,78704,30.246040563557855,-97.75328701342384,Entire home/apt,470,2,24,2015-10-06,0.42,1,343
4234150,Special Events!!!!! Up to 5 Guests!,13208189,Bret,,78704,30.24971637357081,-97.73789393372094,Entire home/apt,150,4,1,2014-10-13,0.08,1,178
104386,South Austin Cottage 78704 - 2BR,543367,Mary,,78704,30.242725017079373,-97.75931372060498,Entire home/apt,148,3,80,2015-10-20,1.47,1,344
4396708,3 BR Luxury Apt. on South Congress,4929654,Brendan,,78704,30.255588295201076,-97.74692594742913,Entire home/apt,900,1,0,,,1,350
7771788,Amazing Apt 15min from downtown!,16170340,Joel,,78704,30.231604932636042,-97.77755104988739,Private room,47,1,2,2015-10-08,0.76,1,365
693890,"Beautiful duplex, perfect for SXSW!",3547591,Alana,,78704,30.243167661568695,-97.74172670288796,Entire home/apt,545,2,0,,,1,365
300574,RETRO GROOVY AND Hip Cottage/LOFT ,167892,Veronica,,78704,30.25720798148817,-97.75563315849729,Entire home/apt,135,2,154,2015-10-31,3.40,2,273
4068884,South Austin Room,11275738,James,,78704,30.23177295057304,-97.76468748269103,Private room,55,1,57,2015-10-21,4.06,1,88
5903832,Guest bedroom in Central Austin ,27074197,Michelle,,78704,30.245064136514745,-97.7554801013294,Private room,125,1,0,,,2,365
3808606,Zilker Home: Ideal for Walking,4022168,Jennifer,,78704,30.249525030767597,-97.77073274543017,Entire home/apt,250,2,3,2014-11-10,0.23,1,26
8068434,Luxurious! 1000 sqft SoCo Apartment,2436677,Ali,,78704,30.2529516590874,-97.74797686383297,Entire home/apt,650,1,0,,,1,47
2698653,2 BR Cabana Blocks from SoCo!,12510535,Lisa,,78704,30.233395292039127,-97.74925140948052,Entire home/apt,240,2,6,2015-06-16,0.31,2,131
9115510,Contemporary Austin Townhouse,8540956,Joe,,78704,30.24573999087508,-97.76378133511663,Private room,200,1,0,,,1,365
6656163,Charming home in Zilker area,15864252,Amber,,78704,30.249372329281012,-97.77101364712355,Entire home/apt,300,1,0,,,3,363
2166668,Studio off of South Congress,7274391,Glenn,,78704,30.23992952228702,-97.75829697977522,Entire home/apt,125,1,1,2014-03-17,0.05,1,363
69352,Enchanting Zilker Cottage~Downtown,347068,Sovay,,78704,30.257753811929465,-97.763540690301,Entire home/apt,89,2,271,2015-10-18,4.64,2,15
8195606,Bouldin Creek Home,1743143,Chris,,78704,30.24567960262722,-97.75757631054061,Entire home/apt,195,2,1,2015-10-11,1,4,39
9275965,Vintage style home in Dt Austin,48174195,Lauren,,78704,30.2328248598971,-97.74864792541783,Entire home/apt,175,1,0,,,1,363
6621745,Quick Ride 2 ACL Bouldin Bungalow,4285129,Kirsten,,78704,30.242420792456155,-97.7597145004004,Entire home/apt,100,2,1,2015-06-30,0.23,3,190
363040,Zilker Festival Suite,213651,Daniel,,78704,30.254562931598848,-97.77665073158794,Entire home/apt,85,2,70,2015-11-02,1.58,2,292
4164084,SoCo Loft style apartment ,10182576,Jason,,78704,30.226187073903812,-97.75558051209562,Entire home/apt,99,2,14,2015-10-21,1.06,2,342
4196826,Hip SoCo Studio Close to Downtown! ,21661527,Anthony,,78704,30.23783992514067,-97.75778406167042,Entire home/apt,99,1,89,2015-11-05,6.81,4,327
8554989,4 Blocks to ACL at Zilker Park,28874399,Anna,,78704,30.263552808361062,-97.76375554303338,Private room,150,1,0,,,1,365
1411548,Hip Studio Apartment in 78704,7269250,Elese,,78704,30.240116628450085,-97.75878885443488,Entire home/apt,100,1,58,2015-10-26,2.19,1,363
1542596,SXSW - AMAZING LOCATION,8221829,Dan,,78704,30.25664433201152,-97.76578425010501,Private room,500,1,0,,,1,365
4098404,"Very comfy couch, amazing location!",7523465,Tyler,,78704,30.260883610736776,-97.77527315813761,Shared room,69,1,6,2015-09-28,0.54,2,365
4032815,South Congress Neighborhood Duplex,20908264,Courtney,,78704,30.243017930036594,-97.74130130576064,Entire home/apt,259,1,4,2015-04-13,0.30,1,365
4950278,South central studio near downtown,25515290,Brad & Molly,,78704,30.24352081473274,-97.74003028882291,Entire home/apt,200,2,3,2015-10-26,3,1,71
6850781,Downtown SOCO Condo 1br/1ba - Pool!,1488733,Brooke,,78704,30.251471090712766,-97.74357891869484,Entire home/apt,168,2,4,2015-10-26,1.85,17,357
9013241,Best location in Austin! #110,45528944,Elizabeth,,78704,30.247498228274345,-97.74402527891074,Entire home/apt,275,1,0,,,11,363
8088573,Master suite in Barton Springs!,935407,Carrie,,78704,30.259197801336295,-97.76343264510076,Private room,199,1,0,,,14,32
104099,Zilker Guesthouse ,213651,Daniel,,78704,30.254560009107678,-97.77551036186114,Entire home/apt,95,2,55,2015-10-28,1.10,2,262
3991419,2BR/2BA Stunning Zilker Park Townho,4641823,Erica,,78704,30.259456859888424,-97.77242073159776,Entire home/apt,250,2,8,2015-10-20,0.72,7,355
919456,3-Story Modern Condo Near Downtown,4939191,Lara,,78704,30.243979517326423,-97.76312980825244,Entire home/apt,600,2,17,2015-10-11,0.71,1,364
5506964,Hilltop retreat w spectacular views,5150771,Adam,,78704,30.260921414515693,-97.75979118944466,Entire home/apt,624,3,13,2015-10-19,1.67,3,321
4156372,Blue Casita,21567385,Catherine,,78704,30.23642057978286,-97.78012774648577,Entire home/apt,69,2,38,2015-10-27,2.86,1,346
8424093,Cozy 1 bedroom close to everything,36997400,Lesley,,78704,30.25572580991651,-97.75158177002308,Entire home/apt,250,2,3,2015-10-25,2.57,1,200
9012909,Best location in Austin! #214,45528944,Elizabeth,,78704,30.246653521473746,-97.74413113238083,Entire home/apt,150,1,0,,,11,342
5211801,1BR Convenient Austin Condo ,4641823,Erica,,78704,30.253429597833094,-97.77295547305785,Entire home/apt,93,2,3,2015-11-02,0.38,7,354
7636391,Modern 1BR in the heart of Austin,6563817,Greg,,78704,30.2531898329956,-97.74711934338228,Entire home/apt,130,2,2,2015-10-12,0.78,1,359
8389854,Awesome large studio near DT & SoCo,44207411,Rebecca,,78704,30.22818268580774,-97.76130375811692,Entire home/apt,65,1,12,2015-11-01,7.50,1,158
8488153,New Modern Condo in South Congress,29697321,Taylor,,78704,30.238773084336284,-97.75897750503118,Entire home/apt,250,2,0,,,1,293
8520494,Walk to ACL - Spacious Master Suite,5120358,Peter,,78704,30.256697008027036,-97.76596010382757,Private room,250,1,1,2015-10-05,0.88,1,20
8760111,Modern 1/1. One mile walk to acl,45292325,Nick,,78704,30.25601855340768,-97.75872757979735,Entire home/apt,500,2,0,,,1,365
918204,Heart of Austin /Downtown SOLA  3/1,4094761,Laura,,78704,30.23579765561713,-97.77792841769426,Entire home/apt,144,2,73,2015-10-31,3.60,1,292
2097779,5BR/2.5BA Zilker Deck House!,4641823,Erica,,78704,30.26224225286637,-97.76460507731908,Entire home/apt,458,2,22,2015-09-28,1.17,7,346
1049106,Josephine House,5776937,Jessica,,78704,30.2584827388569,-97.75948987413942,Entire home/apt,1150,2,0,,,1,357
9012860,Best location in Austin! #119,45528944,Elizabeth,,78704,30.24578211920644,-97.74422189782683,Entire home/apt,150,1,0,,,11,364
8717916,Room in cool Austin home near SoCo,249100,Chris,,78704,30.246510892747068,-97.75437540687997,Private room,95,2,0,,,1,41
3475010,"Studio is comfy, cool, quiet! ",15219795,"Cynthia, Peach And Jay",,78704,30.26005277042702,-97.77147100204729,Entire home/apt,125,2,7,2015-10-24,0.55,7,295
4130342,Zen Den 78704 1-Bed Apt w/Dtwn View,17014146,Jaclyn,,78704,30.2378401000197,-97.78370612561409,Entire home/apt,150,1,18,2015-11-02,2.04,1,361
1737139,Private suite near Barton Springs,1628864,Michael & Luz,,78704,30.25860385362661,-97.77378147845174,Entire home/apt,75,1,76,2015-11-01,2.99,1,341
4216130,TREE HOUSE NEAR DOWNTOWN AUSTIN,3414329,Gustavo,,78704,30.260460481909238,-97.77245269509028,Entire home/apt,350,1,1,2015-10-13,1,1,365
8486971,Great Location + Affordable #ACL,44697842,Lesly,,78704,30.2526598054628,-97.74518691910716,Entire home/apt,350,2,0,,,1,21
4571293,Super cool loft. Zilker Park Area,2024182,Aaron,,78704,30.261525464208866,-97.77344207380483,Entire home/apt,100,1,25,2015-10-06,2.50,1,35
5637037,S Congress apartment SXSW walkable,8449853,Greg,,78704,30.25516989499036,-97.74700738905084,Entire home/apt,390,3,0,,,4,365
2457876,South Congress Courtyard...SOCO,6324914,Danilo,,78704,30.22590982578972,-97.75299935446348,Entire home/apt,165,2,6,2015-05-25,0.30,1,310
5704351,Private suite in country farmhouse,709758,JoAnn And Kate,,78724,30.249051019962216,-97.56704818124311,Private room,65,1,34,2015-10-25,4.45,1,351
2424968,Bedroom in Lovely East Austin Home,11904726,Sarah,,78724,30.290596670694928,-97.65922391040307,Private room,175,1,0,,,4,365
8252940,Comfortable room in east Austin,43514582,Justine,,78724,30.280163994243292,-97.62785201517181,Private room,36,1,5,2015-10-27,2.73,4,351
2425130,Bedroom in 3/3 East Side Haven,11904726,Sarah,,78724,30.291135755893873,-97.66053366950958,Private room,175,1,0,,,4,365
8917149,Modern Room in Awesome East Austin,2657666,Cameron,,78724,30.287224644927402,-97.64367381879927,Private room,75,2,0,,,2,362
378351,"Austin, Texas Formula 1 House ",1900680,Vera,,78724,30.28499817109796,-97.64849125410356,Entire home/apt,3000,3,0,,,1,365
5085305,Lovely newer house with 3 King beds,26113035,,,78724,30.27911956687044,-97.6318758847411,Entire home/apt,225,1,0,,,1,364
2395912,east austin home for sxsw,12238996,,,78724,30.29294636929207,-97.64504351828829,Entire home/apt,600,2,0,,,1,215
8251627,Comfortable couch for IRONMAN 70.3!,43514582,Justine,,78724,30.280494958055748,-97.62984709702393,Shared room,30,1,1,2015-10-05,0.86,4,35
2373964,Spacious East Side Haven,11904726,Sarah,,78724,30.290812230596423,-97.65918116434781,Entire home/apt,400,3,0,,,4,365
8355579,vintage/modern house in east austin,996957,Jordan,,78724,30.3086228585024,-97.65187722093077,Entire home/apt,250,2,0,,,1,11
4440488,Modern House 15mins to F1/Downtown,8619067,,,78724,30.288760924072957,-97.6439149732423,Entire home/apt,800,1,0,,,1,365
5318897,"A modern retreat in Austin, TX",5318423,Tina,,78724,30.285855972020904,-97.64406297107578,Entire home/apt,800,2,0,,,1,243
6311352,Modern house downtown East Austin,29955268,Natasha,,78724,30.286348172439713,-97.64518415175448,Entire home/apt,530,1,0,,,1,364
8917461,Modern Home in Awesome East Austin,2657666,Cameron,,78724,30.285596044130983,-97.64527430687545,Entire home/apt,150,2,0,,,2,239
2373978,Modern private room with deck!,2649601,Kristin,,78724,30.284766123984742,-97.64469720978227,Private room,68,2,23,2015-10-25,2.38,1,140
8909706,Queen size bed in East Austin for 2,43514582,Justine,,78724,30.278489163734317,-97.629561746711,Private room,35,1,1,2015-11-02,1,4,318
5359587,MLK & 183 (East Austin) ,9652898,Martha,,78724,30.292917708140408,-97.64252968409915,Private room,30,1,10,2015-10-11,1.35,1,365
2307690,Oracle Art Room,11757195,Randi,,78724,30.280218041947755,-97.6433720441628,Private room,200,1,0,,,2,365
8867548,Chic 1 BR minutes from downtown,11084420,Sam,,78724,30.283345313722045,-97.64610257502672,Private room,75,1,0,,,1,363
541267,Beautiful Modern Home-East Austin,2660928,,,78724,30.290665207451823,-97.64235367786432,Entire home/apt,300,2,4,2014-10-28,0.10,1,363
895403,The Little House on the Hill,4770686,Adam,,78724,30.268263191295937,-97.61866393010585,Entire home/apt,49,3,140,2015-09-13,4.17,1,98
5414227,SXSW Rental on Greenbelt!,28002378,Timothy,,78724,30.28891794124833,-97.65903252273756,Entire home/apt,199,1,1,2015-03-20,0.13,1,234
9210539,Queen sized bed for Simona,43514582,Justine,,78724,30.280555653521898,-97.62897340181111,Private room,37,1,0,,,4,337
2425508,Large Bright Master Bedroom,11904726,Sarah,,78724,30.290334276038365,-97.65927485972999,Private room,200,1,0,,,4,365
8923047,Great Location on I-35 in Austin!,46660662,Aaliyah,,78753,30.35886767971737,-97.68546745923304,Private room,30,1,4,2015-10-31,4,1,364
78863,Bedroom & priv. bathroom avail.,424023,Patrick,,78753,30.36854187744914,-97.6741371240532,Private room,75,1,0,,,1,365
2435428,Beautiful guest room for sxsw,3416633,Nicole,,78753,30.34901228965658,-97.70209105764084,Private room,500,2,0,,,1,365
8635224,Quiet Place near the City,45403441,Annalisa,,78753,30.376358511444252,-97.66879805084335,Private room,300,1,0,,,1,365
4276423,Spare room available for ACL,13575802,Jason,,78753,30.377637847966874,-97.66519536780068,Private room,75,1,0,,,1,365
2476940,Relaxing Space for Exploring Austin,12668275,Sarah,,78753,30.388643977963945,-97.66060441098614,Entire home/apt,139,2,6,2015-10-27,0.76,1,287
913032,Gorgeous Designer Home with 4BR/4BA,419584,Ariana,,78753,30.39090641519839,-97.66790150161208,Entire home/apt,550,2,4,2015-05-24,0.12,1,365
4279371,Comfy Master Suite w King Size Bed!,6860791,Caleb And Katherine,,78753,30.351170390494904,-97.68410392206192,Private room,80,1,15,2015-11-01,1.15,2,364
918617,"New Resort Style Pool, Gym, Wifi ! ",4933902,Lauren & Andrew,,78753,30.39472380840402,-97.66879111783388,Private room,150,1,0,,,1,365
3775485,comfortable bed in a nice place,18948686,Vikki,,78753,30.388127921819464,-97.67459466764466,Private room,40,1,32,2015-10-24,2.22,1,358
2384420,Penthouse Lake View Near Downtown,12179673,JoAnn,,78753,30.368942502171468,-97.68090744897303,Entire home/apt,900,1,1,2014-03-12,0.05,1,91
1773625,Large room for ACL,9315045,Mauricio,,78753,30.341747475971093,-97.70081040975212,Private room,350,1,0,,,1,365
5446024,Private Room in Friendly Community,19002982,Rohan,,78753,30.396791392679457,-97.64566613873464,Private room,50,2,14,2015-08-17,1.73,1,66
8285130,"Convenient, Clean and Comfortable",43684411,David,,78753,30.369972391946202,-97.671676830817,Entire home/apt,125,2,0,,,1,343
1408231,Blue Room - North Austin,224611,,,78753,30.39761655282627,-97.65632666518567,Private room,39,2,13,2015-10-06,0.50,1,354
8729744,Room available in N. Central Austin,45808503,Natassia,,78753,30.368526376419485,-97.68742759794836,Private room,65,1,1,2015-10-12,1,1,250
401672,"Quiet, convenient room & bath, easy",2004966,,,78753,30.34658771198968,-97.6935933734139,Private room,100,1,0,,,1,364
5197230,Cozy Room in Modern Home,19002982,,,78753,30.397489036716166,-97.6468785119239,Private room,50,30,11,2015-10-24,1.26,1,326
4217071,North Plaza Condo Guest Suite,6860791,Caleb And Katherine,,78753,30.3530236947732,-97.68411775036145,Private room,60,1,57,2015-11-01,4.29,2,360
320435,Amazing Urban Hideaway for SXSW!,1641993,Stephanie,,78753,30.35228768381774,-97.69454479762767,Entire home/apt,625,4,4,2014-03-17,0.09,1,365
8513122,"Resort living, Apartment location.",44745077,,,78753,30.414164634741514,-97.66735109881327,Private room,80,1,5,2015-10-25,3.41,1,365
2175714,Spacious SXSW house 12 min from DT,1548602,Gina,,78753,30.367913874290497,-97.67042435493067,Entire home/apt,295,3,0,,,1,365
8452942,Private bedroom in North Austin,14615443,Ricky,,78753,30.394916682250862,-97.64877523188115,Private room,50,1,0,,,1,55
5536539,Charming Townhome North of Downtown,22134999,Lindsay,,78753,30.388083505416162,-97.65671994791818,Entire home/apt,200,2,1,2015-03-15,0.13,1,364
5720315,Room for 2 Futon for 1 &15min to DT,29660151,John,,78753,30.392372387053708,-97.6634743784871,Private room,100,1,0,,,1,206
8839705,Private 1 BR Apt. in Central Austin,46294061,Aayush,,78753,30.351468075028528,-97.67811497656523,Entire home/apt,39,7,0,,,1,17
2514145,"Basic but clean, comfortable apt",5216130,Paul,,78753,30.394535564627397,-97.65781269159842,Entire home/apt,63,2,39,2015-09-14,1.95,1,28
8104053,HI,8128353,Brittani,,78753,30.34963241618264,-97.69571968414631,Private room,46,1,0,,,1,365
2008852,Fiesta House-Huge Deck on 3rd Acre,5575479,Vi,,78753,30.387937115358394,-97.682394982656,Entire home/apt,299,2,43,2015-10-14,1.93,1,350
7679,North Austin garden haven,17333,Joep And Courtney,,78753,30.383545215797866,-97.66676146218637,Private room,65,1,77,2015-10-26,1.01,1,364
7870800,"Clean, Cozy, & Quiet 15mins from UT",41482556,Asia,,78753,30.376395522726376,-97.68475049701581,Shared room,30,1,0,,,1,364
8592302,Tech Ridge Private Suite - no fees,45218472,,,78753,30.403286019975987,-97.64916833043057,Private room,39,1,5,2015-10-25,4.29,1,325
2394853,Sunny 60s house with vintage charm,748835,Abby And Jenny,,78753,30.357145882345474,-97.68426586057457,Private room,50,1,24,2015-11-01,1.37,1,158
5932724,Large Private Room W Large Backroom,30804193,Lucy,,78753,30.417786102493867,-97.67126706897483,Private room,74,1,0,,,2,187
